,mbfc__Event_Date__c,mbfc__Location_text__c,mbfc__Notation_Type__c,mbfc__Register_Entry_Type__c,mbfc__Ordination_Type__c,mbfc__Celebrant__c,mbfc__Contact__c,Archdpdx_Job_Id__c,Archdpdx_Migration_Id__c
510,2010-06-05,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKjVoIAK,124,662_Notation_NoticeofHolyOrdersPresbyteral
511,2023-08-27,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjVpIAK,124,3054_Notation_NoticeofHolyOrdersDiaconate
512,1977-11-19,"St. John the Baptist Parish, Camalig, Albay",Proof of Baptism,Notation,,,003Dx00000nKjVqIAK,124,565_Notation_ProofofBaptismnan
513,1989-05-01,,Notice of Confirmation,Notation,,,003Dx00000nKjVqIAK,124,565_Notation_NoticeofConfirmationnan
514,2013-06-08,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKjVqIAK,124,565_Notation_NoticeofHolyOrdersPresbyteral
515,2013-04-03,"Tavera, Michoacan",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZzIAK,003Dx00000nKjVuIAK,124,3038_Notation_NoticeofHolyOrdersPresbyteral
516,1957-08-18,"San Carlos Borromeo, La Unión, El Salvador",Proof of Baptism,Notation,,,003Dx00000nKjVwIAK,124,263_Notation_ProofofBaptismnan
517,1982-05-08,,Notice of Matrimony,Notation,,,003Dx00000nKjVwIAK,124,263_Notation_NoticeofMatrimonynan
518,2007-11-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKjVwIAK,124,263_Notation_NoticeofHolyOrdersDiaconate
519,1982-05-08,,Notice of Matrimony,Notation,,,003Dx00000nKitPIAS,124,246_Notation_NoticeofMatrimonynan
520,2000-07-15,,Notice of Matrimony,Notation,,,003Dx00000nKitQIAS,124,323_Notation_NoticeofMatrimonynan
521,1983-05-27,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKitRIAS,124,602_Notation_NoticeofHolyOrdersPresbyteral
522,1991-09-13,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZQIA0,003Dx00000nKitSIAS,124,611_Notation_NoticeofHolyOrdersPresbyteral
523,2014-06-27,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKitVIAS,124,896_Notation_NoticeofHolyOrdersPresbyteral
524,1953-12-13,"St. Agatha Parish, Portland, Oregon",Proof of Baptism,Notation,,,003Dx00000nKitZIAS,124,437_Notation_ProofofBaptismnan
525,1966-05-01,,Notice of Confirmation,Notation,,,003Dx00000nKitZIAS,124,437_Notation_NoticeofConfirmationnan
526,1979-04-21,,Notice of Matrimony,Notation,,,003Dx00000nKitZIAS,124,437_Notation_NoticeofMatrimonynan
527,1978-07-29,,Notice of Matrimony,Notation,,,003Dx00000nKitbIAC,124,60_Notation_NoticeofMatrimonynan
528,1977-04-10,"St. Philomena, Des Moines WA",Proof of Baptism,Notation,,,003Dx00000nKiteIAC,124,365_Notation_ProofofBaptismnan
529,2007-05-26,,Notice of Matrimony,Notation,,,003Dx00000nKiteIAC,124,365_Notation_NoticeofMatrimonynan
530,2019-06-13,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKitiIAC,124,2073_Notation_NoticeofHolyOrdersPresbyteral
531,1981-12-27,"St. Mary Parish, Mount Angel, Oregon",Proof of Baptism,Notation,,,003Dx00000nKitmIAC,124,2049_Notation_ProofofBaptismnan
532,2004-12-17,,Notice of Matrimony,Notation,,,003Dx00000nKitmIAC,124,2049_Notation_NoticeofMatrimonynan
533,1971-05-20,"Abbey Church, Mount Angel Abbey, Saint Benedict, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaDIAS,003Dx00000nKitnIAC,124,869_Notation_NoticeofHolyOrdersPresbyteral
534,1950-08-20,"Our Lady of Peace, Minneapolis MN",Proof of Baptism,Notation,,,003Dx00000nKitoIAC,124,151_Notation_ProofofBaptismnan
535,1978-09-09,,Notice of Matrimony,Notation,,,003Dx00000nKitoIAC,124,151_Notation_NoticeofMatrimonynan
536,2005-11-05,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKitoIAC,124,151_Notation_NoticeofHolyOrdersDiaconate
537,1978-09-09,,Notice of Matrimony,Notation,,,003Dx00000nKitpIAC,124,97_Notation_NoticeofMatrimonynan
538,1989-02-11,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKituIAC,124,801_Notation_NoticeofHolyOrdersPresbyteral
539,1989-08-15,"Sacred Heart, Lawrenceburg, TN",Proof of Baptism,Notation,,,003Dx00000nKitvIAC,124,2249_Notation_ProofofBaptismnan
540,2006-05-11,"St. Cecilia, Houston, TX",Notice of Confirmation,Notation,,,003Dx00000nKitvIAC,124,2249_Notation_NoticeofConfirmationnan
541,1959-03-22,"Oakridge Methodist Church, Oakridge OR",Proof of Baptism,Notation,,,003Dx00000nKitxIAC,124,176_Notation_ProofofBaptismnan
542,1970-12-21,,Notice of Matrimony,Notation,,,003Dx00000nKitxIAC,124,176_Notation_NoticeofMatrimonynan
543,1993-06-12,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKiu3IAC,124,802_Notation_NoticeofHolyOrdersPresbyteral
544,2020-02-04,,Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiuFIAS,124,2024_Notation_NoticeofHolyOrdersDiaconate
545,2022-10-02,,Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKiuFIAS,124,2024_Notation_NoticeofHolyOrdersPresbyteral
546,1944-08-21,"St. Charles Church, Salmon, ID",Proof of Baptism,Notation,,,003Dx00000nKiuJIAS,124,1102_Notation_ProofofBaptismnan
547,1974-11-30,"Toronto, ON",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiuJIAS,124,1102_Notation_NoticeofHolyOrdersDiaconate
548,1975-06-14,"Portland, OR",Notice of Holy Orders,Notation,Presbyteral,,003Dx00000nKiuJIAS,124,1102_Notation_NoticeofHolyOrdersPresbyteral
549,1992-05-02,"Ascension Church, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOmIAK,003Dx00000nKiuQIAS,124,1104_Notation_NoticeofHolyOrdersPresbyteral
550,1969-08-23,,Notice of Matrimony,Notation,,,003Dx00000nKiufIAC,124,36_Notation_NoticeofMatrimonynan
551,1948-05-30,"Holy Redeemer, Montrose CA",Proof of Baptism,Notation,,,003Dx00000nKiugIAC,124,16_Notation_ProofofBaptismnan
552,1969-08-23,,Notice of Matrimony,Notation,,,003Dx00000nKiugIAC,124,16_Notation_NoticeofMatrimonynan
553,2012-11-03,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiugIAC,124,16_Notation_NoticeofHolyOrdersDiaconate
554,1935-04-21,"St. Joseph Church, Berkeley, CA",Proof of Baptism,Notation,,,003Dx00000nKiuiIAC,124,736_Notation_ProofofBaptismnan
555,1961-06-09,"St. Mary’s Cathedral, San Francisco, CA",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjblIAC,003Dx00000nKiuiIAC,124,736_Notation_NoticeofHolyOrdersPresbyteral
556,1952-01-01,"Church of Saint Michael’s Hospital, Stevens Point WI",Proof of Baptism,Notation,,,003Dx00000nKiuzIAC,124,264_Notation_ProofofBaptismnan
557,2000-05-20,,Notice of Matrimony,Notation,,,003Dx00000nKiuzIAC,124,264_Notation_NoticeofMatrimonynan
558,1996-07-13,"San Jose Church, Albuquerque, NM",Proof of Baptism,Notation,,,003Dx00000nKiv2IAC,124,2771_Notation_ProofofBaptismnan
559,2010-05-13,"San Jose Church, Albuquerque, NM",Notice of Confirmation,Notation,,,003Dx00000nKiv2IAC,124,2771_Notation_NoticeofConfirmationnan
560,2021-05-20,"St. Joseph on the Rio Grande, Albuquerque, NM",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiv2IAC,124,2771_Notation_NoticeofHolyOrdersDiaconate
561,1957-05-20,"St. Boniface Detroit, Michigan",Proof of Baptism,Notation,,,003Dx00000nKiv3IAC,124,695_Notation_ProofofBaptismnan
562,1984-06-30,"Our Lady Queen of Angels Detroit, Michigan",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZLIA0,003Dx00000nKiv3IAC,124,695_Notation_NoticeofHolyOrdersPresbyteral
563,2009-10-11,,Notice of Profession of Faith,Notation,,,003Dx00000nKiv4IAC,124,3015_Notation_NoticeofProfessionofFaithnan
564,2018-09-15,"Church of St. Ignatius of Loyola, Chestnut Hill, MA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiv4IAC,124,3015_Notation_NoticeofHolyOrdersDiaconate
565,2019-06-08,"Our Lady of Lavang, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjMCIA0,003Dx00000nKiv4IAC,124,3015_Notation_NoticeofHolyOrdersPresbyteral
566,1995-02-18,,Notice of Matrimony,Notation,,,003Dx00000nKiv5IAC,124,1532_Notation_NoticeofMatrimonynan
567,1941-04-27,"Church of the Holy Rosary, Bronx NY",Proof of Baptism,Notation,,,003Dx00000nKivDIAS,124,229_Notation_ProofofBaptismnan
568,2003-02-16,,Notice of Matrimony,Notation,,,003Dx00000nKivDIAS,124,229_Notation_NoticeofMatrimonynan
569,1992-12-19,,Notice of Matrimony,Notation,,,003Dx00000nKivLIAS,124,126_Notation_NoticeofMatrimonynan
570,1998-10-24,"St. Boniface Parish, San Francisco, California",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZfIAK,003Dx00000nKivQIAS,124,696_Notation_NoticeofHolyOrdersPresbyteral
571,1995-04-15,"Our Lady of Perpetual Help, Albany, OR",Proof of Baptism,Notation,,,003Dx00000nKivXIAS,124,697_Notation_ProofofBaptismnan
572,1995-04-15,,Notice of Confirmation,Notation,,,003Dx00000nKivXIAS,124,697_Notation_NoticeofConfirmationnan
573,2012-05-19,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKivXIAS,124,697_Notation_NoticeofHolyOrdersDiaconate
574,2013-06-08,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKivXIAS,124,697_Notation_NoticeofHolyOrdersPresbyteral
575,1958-09-28,,Proof of Baptism,Notation,,,003Dx00000nKivbIAC,124,73_Notation_ProofofBaptismnan
576,2004-04-10,"St. Cecilia, Beaverton, OR",Notice of Confirmation,Notation,,,003Dx00000nKivbIAC,124,73_Notation_NoticeofConfirmationnan
577,2004-04-10,"St. Cecilia, Beaverton, OR",Notice of Profession of Faith,Notation,,,003Dx00000nKivbIAC,124,73_Notation_NoticeofProfessionofFaithnan
578,1985-03-30,,Notice of Matrimony,Notation,,,003Dx00000nKivbIAC,124,73_Notation_NoticeofMatrimonynan
579,1970-10-18,"Sublimity, Oregon",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaDIAS,003Dx00000nKiveIAC,124,715_Notation_NoticeofHolyOrdersPresbyteral
580,1967-06-11,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjcJIAS,003Dx00000nKiviIAC,124,784_Notation_NoticeofHolyOrdersPresbyteral
581,1979-06-01,"First Lutheran Church, Lake Lillian, Minnesota (with dispensation)",Notice of Matrimony,Notation,,,003Dx00000nKivpIAC,124,3061_Notation_NoticeofMatrimonynan
582,1954-11-28,"Cathedral of the Holy Spirit, Bismarck, North Dakota",Proof of Baptism,Notation,,,003Dx00000nKivrIAC,124,3060_Notation_ProofofBaptismnan
583,1979-06-01,"First Lutheran Church, Lake Lillian, Minnesota (with dispensation)",Notice of Matrimony,Notation,,,003Dx00000nKivrIAC,124,3060_Notation_NoticeofMatrimonynan
584,1988-05-14,"Cathedral of the Epiphany, Sioux City, Iowa",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKivrIAC,124,3060_Notation_NoticeofHolyOrdersDiaconate
585,2003-06-29,,Notice of Matrimony,Notation,,,003Dx00000nKivuIAC,124,296_Notation_NoticeofMatrimonynan
586,1968-01-28,"Church of Christ, Milwaukie OR",Proof of Baptism,Notation,,,003Dx00000nKivvIAC,124,218_Notation_ProofofBaptismnan
587,2001-04-14,"St. John the Baptist, Milwaukie OR",Notice of Confirmation,Notation,,,003Dx00000nKivvIAC,124,218_Notation_NoticeofConfirmationnan
588,2001-04-14,"St. John the Baptist, Milwaukie OR",Notice of Profession of Faith,Notation,,,003Dx00000nKivvIAC,124,218_Notation_NoticeofProfessionofFaithnan
589,1980-06-14,,Notice of Matrimony,Notation,,,003Dx00000nKivvIAC,124,218_Notation_NoticeofMatrimonynan
590,2011-10-29,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKivvIAC,124,218_Notation_NoticeofHolyOrdersDiaconate
591,1980-06-14,,Notice of Matrimony,Notation,,,003Dx00000nKivwIAC,124,206_Notation_NoticeofMatrimonynan
592,1999-06-12,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKivyIAC,124,699_Notation_NoticeofHolyOrdersPresbyteral
593,1960-06-19,"Than Tam Catholic Church, Bao Loc, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKiw0IAC,124,2793_Notation_ProofofBaptismnan
594,1968-03-03,"Than Tam Catholic Church, Bao Loc, Vietnam",Notice of Confirmation,Notation,,,003Dx00000nKiw0IAC,124,2793_Notation_NoticeofConfirmationnan
595,1987-06-20,"Our Lady of Lavang Parish, Portland, OR",Notice of Matrimony,Notation,,,003Dx00000nKiw0IAC,124,2793_Notation_NoticeofMatrimonynan
596,2013-06-08,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKiw1IAC,124,803_Notation_NoticeofHolyOrdersPresbyteral
597,1996-07-12,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjUUIA0,003Dx00000nKiw2IAC,124,791_Notation_NoticeofHolyOrdersPresbyteral
598,1993-12-04,"Our Lady of LaVang Parish, Portland, OR",Proof of Baptism,Notation,,,003Dx00000nKiw3IAC,124,531_Notation_ProofofBaptismnan
599,2010-05-23,"Our Lady of LaVang Parish, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKiw3IAC,124,531_Notation_NoticeofConfirmationnan
600,2019-10-03,"Papal Basilica of Saint Peter, Rome",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiw3IAC,124,531_Notation_NoticeofHolyOrdersDiaconate
601,2021-06-26,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKiw3IAC,124,531_Notation_NoticeofHolyOrdersPresbyteral
602,1976-04-04,"Duyen Lang Church, Long Chao, Xuan Loe, Vietnam",Proof of Baptism,Notation,,,003Dx00000nKiw5IAC,124,533_Notation_ProofofBaptismnan
603,1988-02-28,"Hoang Mai Church, Xom Moi, Saigon, Vietnam",Notice of Confirmation,Notation,,,003Dx00000nKiw5IAC,124,533_Notation_NoticeofConfirmationnan
604,2022-05-21,"St. Mary’s Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiw5IAC,124,533_Notation_NoticeofHolyOrdersDiaconate
605,2023-06-03,"St. Mary’s Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKiw5IAC,124,533_Notation_NoticeofHolyOrdersPresbyteral
606,1966-09-11,"St. Hedwig Catholic Church, Los Alamitos CA",Proof of Baptism,Notation,,,003Dx00000nKiw9IAC,124,275_Notation_ProofofBaptismnan
607,1989-12-23,,Notice of Matrimony,Notation,,,003Dx00000nKiw9IAC,124,275_Notation_NoticeofMatrimonynan
608,1972-08-19,,Notice of Matrimony,Notation,,,003Dx00000nKiwCIAS,124,553_Notation_NoticeofMatrimonynan
609,1977-03-16,"Twin Lakes Baptist Church, Santa Cruz, CA",Proof of Baptism,Notation,,,003Dx00000nKiwDIAS,124,552_Notation_ProofofBaptismnan
610,1972-08-19,,Notice of Matrimony,Notation,,,003Dx00000nKiwDIAS,124,552_Notation_NoticeofMatrimonynan
611,2012-08-18,"Cathedral of St. Eugene, Santa Rosa, CA",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiwDIAS,124,552_Notation_NoticeofHolyOrdersDiaconate
612,2013-06-08,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZKIA0,003Dx00000nKiwEIAS,124,589_Notation_NoticeofHolyOrdersPresbyteral
613,1999-06-25,"St. Mary, Corvallis",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKiwMIAS,124,870_Notation_NoticeofHolyOrdersDiaconate
614,2000-07-01,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKiwMIAS,124,870_Notation_NoticeofHolyOrdersPresbyteral
615,1989-12-06,"Swansea, Wales",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjcOIAS,003Dx00000nKiwOIAS,124,639_Notation_NoticeofHolyOrdersPresbyteral
616,1986-07-19,,Notice of Matrimony,Notation,,,003Dx00000nKiwWIAS,124,300_Notation_NoticeofMatrimonynan
617,1975-04-21,,Notice of Matrimony,Notation,,,003Dx00000nKiwYIAS,124,241_Notation_NoticeofMatrimonynan
618,1983-12-31,,Notice of Matrimony,Notation,,,003Dx00000nKj6IIAS,124,134_Notation_NoticeofMatrimonynan
619,1963-05-25,"Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKj6KIAS,124,737_Notation_NoticeofHolyOrdersPresbyteral
620,1960-05-28,"Conception Abbey, MO",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKja0IAC,003Dx00000nKj6LIAS,124,872_Notation_NoticeofHolyOrdersPresbyteral
621,1946-12-15,"St Mary Church, Aberdeen, South Dakota",Proof of Baptism,Notation,,,003Dx00000nKj6MIAS,124,823_Notation_ProofofBaptismnan
622,1973-06-23,"St. Joseph, Salem",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjaDIAS,003Dx00000nKj6MIAS,124,823_Notation_NoticeofHolyOrdersPresbyteral
623,1964-02-09,"St. Louis Church, Lucerne Mines PA",Proof of Baptism,Notation,,,003Dx00000nKj6RIAS,124,122_Notation_ProofofBaptismnan
624,1964-10-10,,Notice of Matrimony,Notation,,,003Dx00000nKj6RIAS,124,122_Notation_NoticeofMatrimonynan
625,1984-12-29,"Las Vegas, Nevada",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjcTIAS,003Dx00000nKj6aIAC,124,579_Notation_NoticeofHolyOrdersPresbyteral
626,1990-09-27,"St. Mary’s Cathedral, Trichy, India",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj6bIAC,124,667_Notation_NoticeofHolyOrdersDiaconate
627,1991-05-09,"Dindigul, India",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjcYIAS,003Dx00000nKj6bIAC,124,667_Notation_NoticeofHolyOrdersPresbyteral
628,1963-12-15,,Proof of Baptism,Notation,,,003Dx00000nKj6cIAC,124,2738_Notation_ProofofBaptismnan
629,1978-06-18,,Notice of Confirmation,Notation,,,003Dx00000nKj6cIAC,124,2738_Notation_NoticeofConfirmationnan
630,1994-07-08,"St. Anthony’s Church, Nallamanayakkanpatti, Dindigul, India",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjcdIAC,003Dx00000nKj6cIAC,124,2738_Notation_NoticeofHolyOrdersPresbyteral
631,1983-06-12,"St. John Paul II Parish, Pawtucket, RI",Proof of Baptism,Notation,,,003Dx00000nKj6nIAC,124,478_Notation_ProofofBaptismnan
632,1999-05-05,,Notice of Confirmation,Notation,,,003Dx00000nKj6nIAC,124,478_Notation_NoticeofConfirmationnan
633,2010-08-22,,Notice of Matrimony,Notation,,,003Dx00000nKj6nIAC,124,478_Notation_NoticeofMatrimonynan
634,1990-03-10,,Notice of Matrimony,Notation,,,003Dx00000nKj6oIAC,124,257_Notation_NoticeofMatrimonynan
635,1960-02-21,"Parroquia del Sagrario Metropolitano, Hermosillo, Sonora, Mexico",Proof of Baptism,Notation,,,003Dx00000nKj6pIAC,124,298_Notation_ProofofBaptismnan
636,1990-03-10,,Notice of Matrimony,Notation,,,003Dx00000nKj6pIAC,124,298_Notation_NoticeofMatrimonynan
637,1997-11-29,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj6pIAC,124,298_Notation_NoticeofHolyOrdersDiaconate
638,1965-12-18,"St. Peter’s Basilica, Rome, Italy",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjciIAC,003Dx00000nKj6qIAC,124,1121_Notation_NoticeofHolyOrdersPresbyteral
639,1932-02-14,"St Patrick Parish, Portland, OR",Proof of Baptism,Notation,,,003Dx00000nKj6sIAC,124,652_Notation_ProofofBaptismnan
640,1943-11-01,"The Madeleine Parish, Portland, OR",Notice of Confirmation,Notation,,,003Dx00000nKj6sIAC,124,652_Notation_NoticeofConfirmationnan
641,1943-11-01,"The Madeleine Parish, Portland, OR",Notice of Profession of Faith,Notation,,,003Dx00000nKj6sIAC,124,652_Notation_NoticeofProfessionofFaithnan
642,1965-05-22,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjZUIA0,003Dx00000nKj6sIAC,124,652_Notation_NoticeofHolyOrdersPresbyteral
643,1975-05-25,"St. Charles, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKj2cIAC,003Dx00000nKj6xIAC,124,612_Notation_NoticeofHolyOrdersPresbyteral
644,1954-04-25,"Assumption of the Blessed Virgin Mary Church, Pulaski, WI",Proof of Baptism,Notation,,,003Dx00000nKj71IAC,124,458_Notation_ProofofBaptismnan
645,1965-04-20,,Notice of Confirmation,Notation,,,003Dx00000nKj71IAC,124,458_Notation_NoticeofConfirmationnan
646,1977-05-01,"St. Anne, Forks, Washington",Proof of Baptism,Notation,,,003Dx00000nKj72IAC,124,613_Notation_ProofofBaptismnan
647,2008-04-19,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj72IAC,124,613_Notation_NoticeofHolyOrdersDiaconate
648,2009-06-13,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjOGIA0,003Dx00000nKj72IAC,124,613_Notation_NoticeofHolyOrdersPresbyteral
649,1992-04-26,"Madurai, India",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKilvIAC,003Dx00000nKj7BIAS,124,804_Notation_NoticeofHolyOrdersPresbyteral
650,1966-03-03,"Parroco San Rafael la Independencia, Huehuetenango, Guatemala",Proof of Baptism,Notation,,,003Dx00000nKj7CIAS,124,260_Notation_ProofofBaptismnan
651,1987-11-08,,Notice of Matrimony,Notation,,,003Dx00000nKj7CIAS,124,260_Notation_NoticeofMatrimonynan
652,2011-10-29,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Diaconate,,003Dx00000nKj7CIAS,124,260_Notation_NoticeofHolyOrdersDiaconate
653,1950-09-24,"Our Lady of Mt. Carmel, Mill Valley, CA",Proof of Baptism,Notation,,,003Dx00000nKj7HIAS,124,2080_Notation_ProofofBaptismnan
654,1964-04-25,"St. Patrick’s Church, Larkspur, CA",Notice of Confirmation,Notation,,,003Dx00000nKj7HIAS,124,2080_Notation_NoticeofConfirmationnan
655,1978-04-02,,Notice of Matrimony,Notation,,,003Dx00000nKj7HIAS,124,2080_Notation_NoticeofMatrimonynan
656,1970-06-06,,Notice of Matrimony,Notation,,,003Dx00000nKj7KIAS,124,205_Notation_NoticeofMatrimonynan
657,1996-07-12,"Cathedral of the Immaculate Conception, Portland, OR",Notice of Holy Orders,Notation,Presbyteral,003Dx00000nKjUUIA0,003Dx00000nKj7NIAS,124,765_Notation_NoticeofHolyOrdersPresbyteral
